wealth_state,income_state,var,variable,value
0.1,9.0,Y,var_pol1,9.0
0.1,10.0,C,var_pol1,1.1092885
0.1,10.0,H_own,var_pol1,0.0
0.1,10.0,H_rent,var_pol1,2.0301275
0.1,10.0,Q,var_pol1,0.00954
0.1,10.0,Y,var_pol1,10.0
0.11,6.0,C,var_pol1,0.63619
0.11,6.0,H_own,var_pol1,1.072226
0.11,6.0,H_rent,var_pol1,0.0
0.11,6.0,Q,var_pol1,0.030605
0.11,6.0,Y,var_pol1,6.0
0.11,8.0,C,var_pol1,1.1015295
0.11,8.0,H_own,var_pol1,1.3326555
0.11,8.0,H_rent,var_pol1,0.0
0.11,8.0,Q,var_pol1,0.001156
0.11,8.0,Y,var_pol1,8.0
0.11,9.0,C,var_pol1,1.219221
0.11,9.0,H_own,var_pol1,1.447896
0.11,9.0,H_rent,var_pol1,0.0
0.11,9.0,Q,var_pol1,0.001156
0.11,9.0,Y,var_pol1,9.0
0.11,10.0,C,var_pol1,1.1099055
0.11,10.0,H_own,var_pol1,0.0
0.11,10.0,H_rent,var_pol1,2.03039
0.11,10.0,Q,var_pol1,0.00954
0.11,10.0,Y,var_pol1,10.0
0.12,6.0,C,var_pol1,0.569215
0.12,6.0,H_own,var_pol1,1.034983
0.12,6.0,H_rent,var_pol1,0.0
0.12,6.0,Q,var_pol1,0.059399
0.12,6.0,Y,var_pol1,6.0
0.12,7.0,C,var_pol1,0.886456
0.12,7.0,H_own,var_pol1,1.087019
0.12,7.0,H_rent,var_pol1,0.0
0.12,7.0,Q,var_pol1,0.001156
0.12,7.0,Y,var_pol1,7.0
0.12,8.0,C,var_pol1,1.025662
0.12,8.0,H_own,var_pol1,1.161545
0.12,8.0,H_rent,var_pol1,0.0
0.12,8.0,Q,var_pol1,0.001156
0.12,8.0,Y,var_pol1,8.0
0.12,9.0,C,var_pol1,1.218492
0.12,9.0,H_own,var_pol1,1.458368
0.12,9.0,H_rent,var_pol1,0.0
0.12,9.0,Q,var_pol1,0.001156
0.12,9.0,Y,var_pol1,9.0
0.12,10.0,C,var_pol1,1.110873
0.12,10.0,H_own,var_pol1,0.0
0.12,10.0,H_rent,var_pol1,2.030605
0.12,10.0,Q,var_pol1,0.00954
0.12,10.0,Y,var_pol1,10.0
0.13,6.0,C,var_pol1,0.637309
0.13,6.0,H_own,var_pol1,1.034983
0.13,6.0,H_rent,var_pol1,0.0
0.13,6.0,Q,var_pol1,0.001156
0.13,6.0,Y,var_pol1,6.0
0.13,7.0,C,var_pol1,0.896113
0.13,7.0,H_own,var_pol1,1.099088
0.13,7.0,H_rent,var_pol1,0.0
0.13,7.0,Q,var_pol1,0.001156
0.13,7.0,Y,var_pol1,7.0
0.13,8.0,C,var_pol1,1.058686
0.13,8.0,H_own,var_pol1,1.316045
0.13,8.0,H_rent,var_pol1,0.0
0.13,8.0,Q,var_pol1,0.0011645
0.13,8.0,Y,var_pol1,8.0
0.13,9.0,C,var_pol1,1.21731
0.13,9.0,H_own,var_pol1,1.482428
0.13,9.0,H_rent,var_pol1,0.0
0.13,9.0,Q,var_pol1,0.001156
0.13,9.0,Y,var_pol1,9.0
0.13,10.0,C,var_pol1,1.111188
0.13,10.0,H_own,var_pol1,0.0
0.13,10.0,H_rent,var_pol1,2.030882
0.13,10.0,Q,var_pol1,0.009539
0.13,10.0,Y,var_pol1,10.0
0.14,6.0,C,var_pol1,0.531583
0.14,6.0,H_own,var_pol1,1.034983
0.14,6.0,H_rent,var_pol1,0.0
0.14,6.0,Q,var_pol1,0.092432
0.14,6.0,Y,var_pol1,6.0
0.14,7.0,C,var_pol1,0.9015385
0.14,7.0,H_own,var_pol1,1.115928
0.14,7.0,H_rent,var_pol1,0.0
0.14,7.0,Q,var_pol1,0.001156
0.14,7.0,Y,var_pol1,7.0
0.14,8.0,C,var_pol1,1.129509
0.14,8.0,H_own,var_pol1,1.395403
0.14,8.0,H_rent,var_pol1,0.0
0.14,8.0,Q,var_pol1,0.001156
0.14,8.0,Y,var_pol1,8.0
0.14,9.0,C,var_pol1,1.2158055
0.14,9.0,H_own,var_pol1,1.500775
0.14,9.0,H_rent,var_pol1,0.0
0.14,9.0,Q,var_pol1,0.001156
0.14,9.0,Y,var_pol1,9.0
0.14,10.0,C,var_pol1,1.369372
0.14,10.0,H_own,var_pol1,1.901984
0.14,10.0,H_rent,var_pol1,0.0
0.14,10.0,Q,var_pol1,0.146924
0.14,10.0,Y,var_pol1,10.0
0.15,10.0,C,var_pol1,1.119553
0.15,10.0,H_own,var_pol1,0.0
0.15,10.0,H_rent,var_pol1,2.033746
0.15,10.0,Q,var_pol1,0.00954
0.15,10.0,Y,var_pol1,10.0
0.16,10.0,C,var_pol1,1.123489
0.16,10.0,H_own,var_pol1,0.0
0.16,10.0,H_rent,var_pol1,2.035071
0.16,10.0,Q,var_pol1,0.00954
0.16,10.0,Y,var_pol1,10.0
0.17,8.0,C,var_pol1,1.131758
0.17,8.0,H_own,var_pol1,1.51034
0.17,8.0,H_rent,var_pol1,0.0
0.17,8.0,Q,var_pol1,0.001156
0.17,8.0,Y,var_pol1,8.0
0.17,9.0,C,var_pol1,1.23675
0.17,9.0,H_own,var_pol1,1.729226
0.17,9.0,H_rent,var_pol1,0.0
0.17,9.0,Q,var_pol1,0.06664
0.17,9.0,Y,var_pol1,9.0
0.17,10.0,C,var_pol1,1.127382
0.17,10.0,H_own,var_pol1,2.033917
0.17,10.0,H_rent,var_pol1,0.0
0.17,10.0,Q,var_pol1,0.009102
0.17,10.0,Y,var_pol1,10.0
0.18,7.0,C,var_pol1,0.875117
0.18,7.0,H_own,var_pol1,1.141804
0.18,7.0,H_rent,var_pol1,0.0
0.18,7.0,Q,var_pol1,0.001156
0.18,7.0,Y,var_pol1,7.0
0.18,8.0,C,var_pol1,1.130877
0.18,8.0,H_own,var_pol1,1.5334565
0.18,8.0,H_rent,var_pol1,0.0
0.18,8.0,Q,var_pol1,0.001156
0.18,8.0,Y,var_pol1,8.0
0.18,9.0,C,var_pol1,1.211143
0.18,9.0,H_own,var_pol1,1.576593
0.18,9.0,H_rent,var_pol1,0.0
0.18,9.0,Q,var_pol1,0.001156
0.18,9.0,Y,var_pol1,9.0
0.18,10.0,C,var_pol1,1.132905
0.18,10.0,H_own,var_pol1,2.028233
0.18,10.0,H_rent,var_pol1,0.0
0.18,10.0,Q,var_pol1,0.00776
0.18,10.0,Y,var_pol1,10.0
0.19,7.0,C,var_pol1,0.896458
0.19,7.0,H_own,var_pol1,1.191664
0.19,7.0,H_rent,var_pol1,0.0
0.19,7.0,Q,var_pol1,0.001157
0.19,7.0,Y,var_pol1,7.0
0.19,8.0,C,var_pol1,1.055911
0.19,8.0,H_own,var_pol1,1.361971
0.19,8.0,H_rent,var_pol1,0.0
0.19,8.0,Q,var_pol1,0.001177
0.19,8.0,Y,var_pol1,8.0
0.19,9.0,C,var_pol1,1.236778
0.19,9.0,H_own,var_pol1,1.70061
0.19,9.0,H_rent,var_pol1,0.0
0.19,9.0,Q,var_pol1,0.036865
0.19,9.0,Y,var_pol1,9.0
0.2,10.0,C,var_pol1,1.142181
0.2,10.0,H_own,var_pol1,0.0
0.2,10.0,H_rent,var_pol1,2.018688
0.2,10.0,Q,var_pol1,0.005506
0.2,10.0,Y,var_pol1,10.0
0.22,9.0,C,var_pol1,1.229066
0.22,9.0,H_own,var_pol1,1.800933
0.22,9.0,H_rent,var_pol1,0.0
0.22,9.0,Q,var_pol1,0.069511
0.22,9.0,Y,var_pol1,9.0
0.22,10.0,C,var_pol1,1.184767
0.22,10.0,H_own,var_pol1,1.88725
0.22,10.0,H_rent,var_pol1,0.0
0.22,10.0,Q,var_pol1,0.031283
0.22,10.0,Y,var_pol1,10.0
0.23,9.0,C,var_pol1,1.229015
0.23,9.0,H_own,var_pol1,1.802011
0.23,9.0,H_rent,var_pol1,0.0
0.23,9.0,Q,var_pol1,0.06949
0.23,9.0,Y,var_pol1,9.0
0.23,10.0,C,var_pol1,1.240487
0.23,10.0,H_own,var_pol1,1.69987
0.23,10.0,H_rent,var_pol1,0.0
0.23,10.0,Q,var_pol1,0.07136
0.23,10.0,Y,var_pol1,10.0
0.24,10.0,C,var_pol1,1.2809595
0.24,10.0,H_own,var_pol1,1.5637655
0.24,10.0,H_rent,var_pol1,0.0
0.24,10.0,Q,var_pol1,0.100471
0.24,10.0,Y,var_pol1,10.0
0.0,6.0,C,var_pol2,0.641899
0.0,6.0,H_own,var_pol2,1.05994
0.0,6.0,H_rent,var_pol2,0.0
0.0,6.0,Q,var_pol2,0.001817
0.0,6.0,Y,var_pol2,6.0
0.0,7.0,C,var_pol2,0.834068
0.0,7.0,H_own,var_pol2,1.205097
0.0,7.0,H_rent,var_pol2,0.0
0.0,7.0,Q,var_pol2,0.001188
0.0,7.0,Y,var_pol2,7.0
0.0,8.0,C,var_pol2,0.984246
0.0,8.0,H_own,var_pol2,1.034983
0.0,8.0,H_rent,var_pol2,0.0
0.0,8.0,Q,var_pol2,0.001187
0.0,8.0,Y,var_pol2,8.0
0.0,9.0,C,var_pol2,1.025733
0.0,9.0,H_own,var_pol2,1.595365
0.0,9.0,H_rent,var_pol2,0.0
0.0,9.0,Q,var_pol2,0.001187
0.0,9.0,Y,var_pol2,9.0
0.01,6.0,C,var_pol2,0.574743
0.01,6.0,H_own,var_pol2,1.005164
0.01,6.0,H_rent,var_pol2,0.0
0.01,6.0,Q,var_pol2,0.106231
0.01,6.0,Y,var_pol2,6.0
0.01,7.0,C,var_pol2,0.883463
0.01,7.0,H_own,var_pol2,1.034984
0.01,7.0,H_rent,var_pol2,0.0
0.01,7.0,Q,var_pol2,0.001187
0.01,7.0,Y,var_pol2,7.0
0.01,8.0,C,var_pol2,0.984245
0.01,8.0,H_own,var_pol2,1.226328
0.01,8.0,H_rent,var_pol2,0.0
0.01,8.0,Q,var_pol2,0.015748
0.01,8.0,Y,var_pol2,8.0
0.01,9.0,C,var_pol2,1.025683
0.01,9.0,H_own,var_pol2,1.436575
0.01,9.0,H_rent,var_pol2,0.0
0.01,9.0,Q,var_pol2,0.001187
0.01,9.0,Y,var_pol2,9.0
0.01,10.0,C,var_pol2,1.438252
0.01,10.0,H_own,var_pol2,1.885624
0.01,10.0,H_rent,var_pol2,0.0
0.01,10.0,Q,var_pol2,0.431286
0.01,10.0,Y,var_pol2,10.0
0.02,6.0,C,var_pol2,0.6402395
0.02,6.0,H_own,var_pol2,1.0465225
0.02,6.0,H_rent,var_pol2,0.0
0.02,6.0,Q,var_pol2,0.001187
0.02,6.0,Y,var_pol2,6.0
0.02,7.0,C,var_pol2,0.901585
0.02,7.0,H_own,var_pol2,1.034984
0.02,7.0,H_rent,var_pol2,0.0
0.02,7.0,Q,var_pol2,0.001187
0.02,7.0,Y,var_pol2,7.0
0.02,8.0,C,var_pol2,1.010679
0.02,8.0,H_own,var_pol2,1.034987
0.02,8.0,H_rent,var_pol2,0.0
0.02,8.0,Q,var_pol2,0.001187
0.02,8.0,Y,var_pol2,8.0
0.02,9.0,C,var_pol2,1.025586
0.02,9.0,H_own,var_pol2,1.838507
0.02,9.0,H_rent,var_pol2,0.0
0.02,9.0,Q,var_pol2,1e-06
0.02,9.0,Y,var_pol2,9.0
0.03,6.0,C,var_pol2,0.53554
0.03,6.0,H_own,var_pol2,1.014542
0.03,6.0,H_rent,var_pol2,0.0
0.03,6.0,Q,var_pol2,0.164604
0.03,6.0,Y,var_pol2,6.0
0.03,7.0,C,var_pol2,0.896901
0.03,7.0,H_own,var_pol2,1.034985
0.03,7.0,H_rent,var_pol2,0.0
0.03,7.0,Q,var_pol2,0.001187
0.03,7.0,Y,var_pol2,7.0
0.03,8.0,C,var_pol2,1.035336
0.03,8.0,H_own,var_pol2,1.034985
0.03,8.0,H_rent,var_pol2,0.0
0.03,8.0,Q,var_pol2,0.001187
0.03,8.0,Y,var_pol2,8.0
0.03,9.0,C,var_pol2,1.025482
0.03,9.0,H_own,var_pol2,1.56299
0.03,9.0,H_rent,var_pol2,0.0
0.03,9.0,Q,var_pol2,0.109004
0.03,9.0,Y,var_pol2,9.0
0.04,6.0,C,var_pol2,0.4996175
0.04,6.0,H_own,var_pol2,1.035004
0.04,6.0,H_rent,var_pol2,0.0
0.04,6.0,Q,var_pol2,1.389119
0.04,6.0,Y,var_pol2,6.0
0.04,7.0,C,var_pol2,0.896901
0.04,7.0,H_own,var_pol2,1.034984
0.04,7.0,H_rent,var_pol2,0.0
0.04,7.0,Q,var_pol2,0.001187
0.04,7.0,Y,var_pol2,7.0
0.04,8.0,C,var_pol2,1.035336
0.04,8.0,H_own,var_pol2,1.311284
0.04,8.0,H_rent,var_pol2,0.0
0.04,8.0,Q,var_pol2,0.001451
0.04,8.0,Y,var_pol2,8.0
0.04,9.0,C,var_pol2,0.989945
0.04,9.0,H_own,var_pol2,1.732644
0.04,9.0,H_rent,var_pol2,0.0
0.04,9.0,Q,var_pol2,1e-06
0.04,9.0,Y,var_pol2,9.0
0.05,6.0,C,var_pol2,0.536392
0.05,6.0,H_own,var_pol2,1.034983
0.05,6.0,H_rent,var_pol2,0.0
0.05,6.0,Q,var_pol2,0.148869
0.05,6.0,Y,var_pol2,6.0
0.05,7.0,C,var_pol2,0.901585
0.05,7.0,H_own,var_pol2,1.034985
0.05,7.0,H_rent,var_pol2,0.0
0.05,7.0,Q,var_pol2,0.001187
0.05,7.0,Y,var_pol2,7.0
0.05,8.0,C,var_pol2,1.035226
0.05,8.0,H_own,var_pol2,1.036615
0.05,8.0,H_rent,var_pol2,0.0
0.05,8.0,Q,var_pol2,0.001187
0.05,8.0,Y,var_pol2,8.0
0.05,9.0,C,var_pol2,0.989945
0.05,9.0,H_own,var_pol2,1.732644
0.05,9.0,H_rent,var_pol2,0.0
0.05,9.0,Q,var_pol2,1e-06
0.05,9.0,Y,var_pol2,9.0
0.06,6.0,C,var_pol2,0.638472
0.06,6.0,H_own,var_pol2,1.099732
0.06,6.0,H_rent,var_pol2,0.0
0.06,6.0,Q,var_pol2,0.010351
0.06,6.0,Y,var_pol2,6.0
0.06,7.0,C,var_pol2,0.884463
0.06,7.0,H_own,var_pol2,1.034984
0.06,7.0,H_rent,var_pol2,0.0
0.06,7.0,Q,var_pol2,0.001187
0.06,7.0,Y,var_pol2,7.0
0.06,8.0,C,var_pol2,1.043613
0.06,8.0,H_own,var_pol2,1.037223
0.06,8.0,H_rent,var_pol2,0.0
0.06,8.0,Q,var_pol2,0.001187
0.06,8.0,Y,var_pol2,8.0
0.06,9.0,C,var_pol2,0.989945
0.06,9.0,H_own,var_pol2,1.732644
0.06,9.0,H_rent,var_pol2,0.0
0.06,9.0,Q,var_pol2,0.010163
0.06,9.0,Y,var_pol2,9.0
0.07,6.0,C,var_pol2,0.686634
0.07,6.0,H_own,var_pol2,1.066391
0.07,6.0,H_rent,var_pol2,0.0
0.07,6.0,Q,var_pol2,0.007885
0.07,6.0,Y,var_pol2,6.0
0.07,7.0,C,var_pol2,0.901585
0.07,7.0,H_own,var_pol2,1.034983
0.07,7.0,H_rent,var_pol2,0.0
0.07,7.0,Q,var_pol2,0.001187
0.07,7.0,Y,var_pol2,7.0
0.07,8.0,C,var_pol2,1.071762
0.07,8.0,H_own,var_pol2,1.125993
0.07,8.0,H_rent,var_pol2,0.0
0.07,8.0,Q,var_pol2,0.002504
0.07,8.0,Y,var_pol2,8.0
0.07,9.0,C,var_pol2,0.989945
0.07,9.0,H_own,var_pol2,1.732644
0.07,9.0,H_rent,var_pol2,0.0
0.07,9.0,Q,var_pol2,1.5e-06
0.07,9.0,Y,var_pol2,9.0
0.07,10.0,C,var_pol2,0.966191
0.07,10.0,H_own,var_pol2,0.0
0.07,10.0,H_rent,var_pol2,1.647192
0.07,10.0,Q,var_pol2,0.164578
0.07,10.0,Y,var_pol2,9.0
0.08,6.0,C,var_pol2,0.647562
0.08,6.0,H_own,var_pol2,1.034983
0.08,6.0,H_rent,var_pol2,0.0
0.08,6.0,Q,var_pol2,0.027215
0.08,6.0,Y,var_pol2,6.0
0.08,7.0,C,var_pol2,0.872684
0.08,7.0,H_own,var_pol2,1.034987
0.08,7.0,H_rent,var_pol2,0.0
0.08,7.0,Q,var_pol2,0.001187
0.08,7.0,Y,var_pol2,7.0
0.08,8.0,C,var_pol2,1.083291
0.08,8.0,H_own,var_pol2,1.255293
0.08,8.0,H_rent,var_pol2,0.0
0.08,8.0,Q,var_pol2,0.001187
0.08,8.0,Y,var_pol2,8.0
0.08,9.0,C,var_pol2,1.203048
0.08,9.0,H_own,var_pol2,2.170708
0.08,9.0,H_rent,var_pol2,0.0
0.08,9.0,Q,var_pol2,2e-06
0.08,9.0,Y,var_pol2,10.0
0.08,10.0,C,var_pol2,1.175224
0.08,10.0,H_own,var_pol2,0.0
0.08,10.0,H_rent,var_pol2,1.647192
0.08,10.0,Q,var_pol2,0.285878
0.08,10.0,Y,var_pol2,10.0
0.09,6.0,C,var_pol2,0.513545
0.09,6.0,H_own,var_pol2,1.0349955
0.09,6.0,H_rent,var_pol2,0.0
0.09,6.0,Q,var_pol2,0.776
0.09,6.0,Y,var_pol2,6.0
0.09,7.0,C,var_pol2,0.896901
0.09,7.0,H_own,var_pol2,1.034991
0.09,7.0,H_rent,var_pol2,0.0
0.09,7.0,Q,var_pol2,0.001187
0.09,7.0,Y,var_pol2,7.0
0.09,8.0,C,var_pol2,1.043676
0.09,8.0,H_own,var_pol2,1.035996
0.09,8.0,H_rent,var_pol2,0.0
0.09,8.0,Q,var_pol2,0.015594
0.09,8.0,Y,var_pol2,8.0
0.09,9.0,C,var_pol2,1.33668
0.09,9.0,H_own,var_pol2,1.877037
0.09,9.0,H_rent,var_pol2,0.0
0.09,9.0,Q,var_pol2,0.319073
0.09,9.0,Y,var_pol2,9.0
0.09,10.0,C,var_pol2,1.175224
0.09,10.0,H_own,var_pol2,0.0
0.09,10.0,H_rent,var_pol2,1.647192
0.09,10.0,Q,var_pol2,0.285878
0.09,10.0,Y,var_pol2,10.0
0.1,6.0,C,var_pol2,0.636934
0.1,6.0,H_own,var_pol2,1.064018
0.1,6.0,H_rent,var_pol2,0.0
0.1,6.0,Q,var_pol2,0.036607
0.1,6.0,Y,var_pol2,6.0
0.1,7.0,C,var_pol2,0.7878165
0.1,7.0,H_own,var_pol2,1.0437465
0.1,7.0,H_rent,var_pol2,0.0
0.1,7.0,Q,var_pol2,0.001187
0.1,7.0,Y,var_pol2,6.5
0.1,8.0,C,var_pol2,1.097495
0.1,8.0,H_own,var_pol2,1.298008
0.1,8.0,H_rent,var_pol2,0.0
0.1,8.0,Q,var_pol2,0.001187
0.1,8.0,Y,var_pol2,8.0
0.1,9.0,C,var_pol2,0.989945
0.1,9.0,H_own,var_pol2,1.5388245
0.1,9.0,H_rent,var_pol2,0.0
0.1,9.0,Q,var_pol2,0.0005935
0.1,9.0,Y,var_pol2,9.0
0.1,10.0,C,var_pol2,1.175224
0.1,10.0,H_own,var_pol2,0.0
0.1,10.0,H_rent,var_pol2,1.647192
0.1,10.0,Q,var_pol2,0.285878
0.1,10.0,Y,var_pol2,10.0
0.11,6.0,C,var_pol2,0.566983
0.11,6.0,H_own,var_pol2,1.072226
0.11,6.0,H_rent,var_pol2,0.0
0.11,6.0,Q,var_pol2,0.030605
0.11,6.0,Y,var_pol2,5.5
0.11,8.0,C,var_pol2,1.110846
0.11,8.0,H_own,var_pol2,1.341143
0.11,8.0,H_rent,var_pol2,0.0
0.11,8.0,Q,var_pol2,0.001187
0.11,8.0,Y,var_pol2,8.0
0.11,9.0,C,var_pol2,1.253233
0.11,9.0,H_own,var_pol2,1.450114
0.11,9.0,H_rent,var_pol2,0.0
0.11,9.0,Q,var_pol2,0.004482
0.11,9.0,Y,var_pol2,9.0
0.11,10.0,C,var_pol2,1.175224
0.11,10.0,H_own,var_pol2,0.0
0.11,10.0,H_rent,var_pol2,1.428118
0.11,10.0,Q,var_pol2,0.285878
0.11,10.0,Y,var_pol2,10.0
0.12,6.0,C,var_pol2,0.536392
0.12,6.0,H_own,var_pol2,1.034983
0.12,6.0,H_rent,var_pol2,0.0
0.12,6.0,Q,var_pol2,0.148871
0.12,6.0,Y,var_pol2,6.0
0.12,7.0,C,var_pol2,0.881273
0.12,7.0,H_own,var_pol2,1.087019
0.12,7.0,H_rent,var_pol2,0.0
0.12,7.0,Q,var_pol2,0.001187
0.12,7.0,Y,var_pol2,7.0
0.12,8.0,C,var_pol2,1.049641
0.12,8.0,H_own,var_pol2,1.161545
0.12,8.0,H_rent,var_pol2,0.0
0.12,8.0,Q,var_pol2,0.001187
0.12,8.0,Y,var_pol2,8.0
0.12,9.0,C,var_pol2,1.252765
0.12,9.0,H_own,var_pol2,1.463946
0.12,9.0,H_rent,var_pol2,0.0
0.12,9.0,Q,var_pol2,0.004093
0.12,9.0,Y,var_pol2,9.0
0.12,10.0,C,var_pol2,1.175224
0.12,10.0,H_own,var_pol2,0.0
0.12,10.0,H_rent,var_pol2,1.428118
0.12,10.0,Q,var_pol2,0.285878
0.12,10.0,Y,var_pol2,10.0
0.13,6.0,C,var_pol2,0.477596
0.13,6.0,H_own,var_pol2,1.034983
0.13,6.0,H_rent,var_pol2,0.0
0.13,6.0,Q,var_pol2,0.001187
0.13,6.0,Y,var_pol2,5.0
0.13,7.0,C,var_pol2,0.900677
0.13,7.0,H_own,var_pol2,1.099091
0.13,7.0,H_rent,var_pol2,0.0
0.13,7.0,Q,var_pol2,0.001187
0.13,7.0,Y,var_pol2,7.0
0.13,8.0,C,var_pol2,1.070843
0.13,8.0,H_own,var_pol2,1.318663
0.13,8.0,H_rent,var_pol2,0.0
0.13,8.0,Q,var_pol2,0.001187
0.13,8.0,Y,var_pol2,8.0
0.13,9.0,C,var_pol2,1.252341
0.13,9.0,H_own,var_pol2,1.491303
0.13,9.0,H_rent,var_pol2,0.0
0.13,9.0,Q,var_pol2,0.003533
0.13,9.0,Y,var_pol2,9.0
0.13,10.0,C,var_pol2,1.175224
0.13,10.0,H_own,var_pol2,0.0
0.13,10.0,H_rent,var_pol2,1.647192
0.13,10.0,Q,var_pol2,0.285878
0.13,10.0,Y,var_pol2,10.0
0.14,6.0,C,var_pol2,0.554168
0.14,6.0,H_own,var_pol2,1.034983
0.14,6.0,H_rent,var_pol2,0.0
0.14,6.0,Q,var_pol2,1.74247
0.14,6.0,Y,var_pol2,7.0
0.14,7.0,C,var_pol2,0.9016675
0.14,7.0,H_own,var_pol2,1.115928
0.14,7.0,H_rent,var_pol2,0.0
0.14,7.0,Q,var_pol2,0.001187
0.14,7.0,Y,var_pol2,7.0
0.14,8.0,C,var_pol2,1.140167
0.14,8.0,H_own,var_pol2,1.39607
0.14,8.0,H_rent,var_pol2,0.0
0.14,8.0,Q,var_pol2,0.001187
0.14,8.0,Y,var_pol2,8.0
0.14,9.0,C,var_pol2,1.251665
0.14,9.0,H_own,var_pol2,1.501473
0.14,9.0,H_rent,var_pol2,0.0
0.14,9.0,Q,var_pol2,0.0026435
0.14,9.0,Y,var_pol2,9.0
0.14,10.0,C,var_pol2,1.194683
0.14,10.0,H_own,var_pol2,1.901984
0.14,10.0,H_rent,var_pol2,0.0
0.14,10.0,Q,var_pol2,0.285878
0.14,10.0,Y,var_pol2,10.0
0.15,10.0,C,var_pol2,1.175224
0.15,10.0,H_own,var_pol2,0.0
0.15,10.0,H_rent,var_pol2,2.002231
0.15,10.0,Q,var_pol2,0.285878
0.15,10.0,Y,var_pol2,10.0
0.16,10.0,C,var_pol2,0.966191
0.16,10.0,H_own,var_pol2,0.0
0.16,10.0,H_rent,var_pol2,1.647191
0.16,10.0,Q,var_pol2,0.164579
0.16,10.0,Y,var_pol2,9.0
0.17,8.0,C,var_pol2,1.119649
0.17,8.0,H_own,var_pol2,1.51034
0.17,8.0,H_rent,var_pol2,0.0
0.17,8.0,Q,var_pol2,0.009776
0.17,8.0,Y,var_pol2,8.0
0.17,9.0,C,var_pol2,1.2493145
0.17,9.0,H_own,var_pol2,1.729226
0.17,9.0,H_rent,var_pol2,0.0
0.17,9.0,Q,var_pol2,0.152138
0.17,9.0,Y,var_pol2,9.0
0.17,10.0,C,var_pol2,1.189519
0.17,10.0,H_own,var_pol2,2.033917
0.17,10.0,H_rent,var_pol2,0.0
0.17,10.0,Q,var_pol2,0.148827
0.17,10.0,Y,var_pol2,9.0
0.18,7.0,C,var_pol2,0.883694
0.18,7.0,H_own,var_pol2,1.141804
0.18,7.0,H_rent,var_pol2,0.0
0.18,7.0,Q,var_pol2,0.001187
0.18,7.0,Y,var_pol2,7.0
0.18,8.0,C,var_pol2,1.139306
0.18,8.0,H_own,var_pol2,1.5334565
0.18,8.0,H_rent,var_pol2,0.0
0.18,8.0,Q,var_pol2,0.001187
0.18,8.0,Y,var_pol2,8.0
0.18,9.0,C,var_pol2,1.246097
0.18,9.0,H_own,var_pol2,1.576593
0.18,9.0,H_rent,var_pol2,0.0
0.18,9.0,Q,var_pol2,0.004073
0.18,9.0,Y,var_pol2,9.0
0.18,10.0,C,var_pol2,1.2508225
0.18,10.0,H_own,var_pol2,2.028233
0.18,10.0,H_rent,var_pol2,0.0
0.18,10.0,Q,var_pol2,0.082725
0.18,10.0,Y,var_pol2,9.5
0.19,7.0,C,var_pol2,0.896575
0.19,7.0,H_own,var_pol2,1.191664
0.19,7.0,H_rent,var_pol2,0.0
0.19,7.0,Q,var_pol2,0.001187
0.19,7.0,Y,var_pol2,7.0
0.19,8.0,C,var_pol2,1.076128
0.19,8.0,H_own,var_pol2,1.361972
0.19,8.0,H_rent,var_pol2,0.0
0.19,8.0,Q,var_pol2,0.001187
0.19,8.0,Y,var_pol2,8.0
0.19,9.0,C,var_pol2,1.239239
0.19,9.0,H_own,var_pol2,1.70061
0.19,9.0,H_rent,var_pol2,0.0
0.19,9.0,Q,var_pol2,0.104129
0.19,9.0,Y,var_pol2,9.0
0.2,10.0,C,var_pol2,1.005766
0.2,10.0,H_own,var_pol2,0.0
0.2,10.0,H_rent,var_pol2,1.7137835
0.2,10.0,Q,var_pol2,0.1548685
0.2,10.0,Y,var_pol2,9.0
0.22,9.0,C,var_pol2,1.250046
0.22,9.0,H_own,var_pol2,1.800933
0.22,9.0,H_rent,var_pol2,0.0
0.22,9.0,Q,var_pol2,0.149582
0.22,9.0,Y,var_pol2,9.0
0.22,10.0,C,var_pol2,1.370675
0.22,10.0,H_own,var_pol2,1.88725
0.22,10.0,H_rent,var_pol2,0.0
0.22,10.0,Q,var_pol2,0.178895
0.22,10.0,Y,var_pol2,10.0
0.23,9.0,C,var_pol2,1.2500175
0.23,9.0,H_own,var_pol2,1.802011
0.23,9.0,H_rent,var_pol2,0.0
0.23,9.0,Q,var_pol2,0.149517
0.23,9.0,Y,var_pol2,9.0
0.23,10.0,C,var_pol2,1.4614075
0.23,10.0,H_own,var_pol2,2.009004
0.23,10.0,H_rent,var_pol2,0.0
0.23,10.0,Q,var_pol2,0.231351
0.23,10.0,Y,var_pol2,10.5
0.24,10.0,C,var_pol2,1.382672
0.24,10.0,H_own,var_pol2,1.5637655
0.24,10.0,H_rent,var_pol2,0.0
0.24,10.0,Q,var_pol2,0.1894
0.24,10.0,Y,var_pol2,10.0
0.0,6.0,C,var_pol3,0.636803
0.0,6.0,H_own,var_pol3,1.059288
0.0,6.0,H_rent,var_pol3,0.0
0.0,6.0,Q,var_pol3,0.045582
0.0,6.0,Y,var_pol3,6.0
0.0,7.0,C,var_pol3,0.845866
0.0,7.0,H_own,var_pol3,1.224087
0.0,7.0,H_rent,var_pol3,0.0
0.0,7.0,Q,var_pol3,0.001188
0.0,7.0,Y,var_pol3,7.0
0.0,8.0,C,var_pol3,0.993626
0.0,8.0,H_own,var_pol3,1.034983
0.0,8.0,H_rent,var_pol3,0.0
