wealth_state,income_state,var,variable,value
0.19,8.0,Y,var_pol2,8.0
0.19,9.0,C,var_pol2,1.277336
0.19,9.0,H_own,var_pol2,1.853678
0.19,9.0,H_rent,var_pol2,0.0
0.19,9.0,Q,var_pol2,0.199688
0.19,9.0,Y,var_pol2,9.0
0.19,10.0,C,var_pol2,1.407593
0.19,10.0,H_own,var_pol2,2.034764
0.19,10.0,H_rent,var_pol2,0.0
0.19,10.0,Q,var_pol2,0.381554
0.19,10.0,Y,var_pol2,10.0
0.0,6.0,C,var_pol3,0.470886
0.0,6.0,H_own,var_pol3,1.034983
0.0,6.0,H_rent,var_pol3,0.0
0.0,6.0,Q,var_pol3,1.23013
0.0,6.0,Y,var_pol3,6.0
0.0,7.0,C,var_pol3,0.862959
0.0,7.0,H_own,var_pol3,1.034984
0.0,7.0,H_rent,var_pol3,0.0
0.0,7.0,Q,var_pol3,0.001193
0.0,7.0,Y,var_pol3,7.0
0.0,8.0,C,var_pol3,1.038564
0.0,8.0,H_own,var_pol3,1.460193
0.0,8.0,H_rent,var_pol3,0.0
0.0,8.0,Q,var_pol3,0.015765
0.0,8.0,Y,var_pol3,8.0
0.0,9.0,C,var_pol3,1.199465
0.0,9.0,H_own,var_pol3,1.847246
0.0,9.0,H_rent,var_pol3,0.0
0.0,9.0,Q,var_pol3,0.046714
0.0,9.0,Y,var_pol3,9.0
0.0,10.0,C,var_pol3,1.425566
0.0,10.0,H_own,var_pol3,1.744214
0.0,10.0,H_rent,var_pol3,0.0
0.0,10.0,Q,var_pol3,0.385368
0.0,10.0,Y,var_pol3,10.0
0.0,11.0,C,var_pol3,1.5425475
0.0,11.0,H_own,var_pol3,2.316509
0.0,11.0,H_rent,var_pol3,0.0
0.0,11.0,Q,var_pol3,0.986981
0.0,11.0,Y,var_pol3,10.5
0.01,6.0,C,var_pol3,0.489304
0.01,6.0,H_own,var_pol3,1.034991
0.01,6.0,H_rent,var_pol3,0.0
0.01,6.0,Q,var_pol3,1.3396035
0.01,6.0,Y,var_pol3,6.0
0.01,7.0,C,var_pol3,0.905017
0.01,7.0,H_own,var_pol3,1.034987
0.01,7.0,H_rent,var_pol3,0.0
0.01,7.0,Q,var_pol3,0.001188
0.01,7.0,Y,var_pol3,7.0
0.01,8.0,C,var_pol3,1.0896925
0.01,8.0,H_own,var_pol3,1.6511055
0.01,8.0,H_rent,var_pol3,0.0
0.01,8.0,Q,var_pol3,0.0698445
0.01,8.0,Y,var_pol3,8.0
0.01,9.0,C,var_pol3,1.206748
0.01,9.0,H_own,var_pol3,1.774737
0.01,9.0,H_rent,var_pol3,0.0
0.01,9.0,Q,var_pol3,0.239821
0.01,9.0,Y,var_pol3,9.0
0.01,10.0,C,var_pol3,1.381955
0.01,10.0,H_own,var_pol3,2.316702
0.01,10.0,H_rent,var_pol3,0.0
0.01,10.0,Q,var_pol3,0.24778
0.01,10.0,Y,var_pol3,10.0
0.02,7.0,C,var_pol3,0.88449
0.02,7.0,H_own,var_pol3,1.03499
0.02,7.0,H_rent,var_pol3,0.0
0.02,7.0,Q,var_pol3,0.006821
0.02,7.0,Y,var_pol3,7.0
0.02,8.0,C,var_pol3,1.09325
0.02,8.0,H_own,var_pol3,1.30247
0.02,8.0,H_rent,var_pol3,0.0
0.02,8.0,Q,var_pol3,0.074628
0.02,8.0,Y,var_pol3,8.0
0.02,9.0,C,var_pol3,1.224044
0.02,9.0,H_own,var_pol3,1.908475
0.02,9.0,H_rent,var_pol3,0.0
0.02,9.0,Q,var_pol3,0.10275
0.02,9.0,Y,var_pol3,9.0
0.02,10.0,C,var_pol3,1.3984685
0.02,10.0,H_own,var_pol3,1.933317
0.02,10.0,H_rent,var_pol3,0.0
0.02,10.0,Q,var_pol3,0.680333
0.02,10.0,Y,var_pol3,9.5
0.03,7.0,C,var_pol3,0.898825
0.03,7.0,H_own,var_pol3,1.034985
0.03,7.0,H_rent,var_pol3,0.0
0.03,7.0,Q,var_pol3,0.001188
0.03,7.0,Y,var_pol3,7.0
0.03,8.0,C,var_pol3,0.973849
0.03,8.0,H_own,var_pol3,1.3349625
0.03,8.0,H_rent,var_pol3,0.0
0.03,8.0,Q,var_pol3,0.0225785
0.03,8.0,Y,var_pol3,8.0
0.03,9.0,C,var_pol3,1.227236
0.03,9.0,H_own,var_pol3,1.94933
0.03,9.0,H_rent,var_pol3,0.0
0.03,9.0,Q,var_pol3,0.109447
0.03,9.0,Y,var_pol3,9.0
0.03,10.0,C,var_pol3,1.430927
0.03,10.0,H_own,var_pol3,1.991982
0.03,10.0,H_rent,var_pol3,0.0
0.03,10.0,Q,var_pol3,0.742754
0.03,10.0,Y,var_pol3,10.0
0.04,7.0,C,var_pol3,0.884494
0.04,7.0,H_own,var_pol3,1.034984
0.04,7.0,H_rent,var_pol3,0.0
0.04,7.0,Q,var_pol3,0.001188
0.04,7.0,Y,var_pol3,7.0
0.04,8.0,C,var_pol3,1.041792
0.04,8.0,H_own,var_pol3,1.32511
0.04,8.0,H_rent,var_pol3,0.0
0.04,8.0,Q,var_pol3,0.005686
0.04,8.0,Y,var_pol3,8.0
0.04,9.0,C,var_pol3,1.143005
0.04,9.0,H_own,var_pol3,1.775222
0.04,9.0,H_rent,var_pol3,0.0
0.04,9.0,Q,var_pol3,0.31076
0.04,9.0,Y,var_pol3,8.0
0.04,10.0,C,var_pol3,1.3342435
0.04,10.0,H_own,var_pol3,1.780874
0.04,10.0,H_rent,var_pol3,0.0
0.04,10.0,Q,var_pol3,0.3300315
0.04,10.0,Y,var_pol3,9.5
0.05,6.0,C,var_pol3,0.649555
0.05,6.0,H_own,var_pol3,1.085595
0.05,6.0,H_rent,var_pol3,0.0
0.05,6.0,Q,var_pol3,0.0321665
0.05,6.0,Y,var_pol3,5.5
0.05,7.0,C,var_pol3,0.6783775
0.05,7.0,H_own,var_pol3,1.1201605
0.05,7.0,H_rent,var_pol3,0.0
0.05,7.0,Q,var_pol3,0.0063055
0.05,7.0,Y,var_pol3,6.0
0.05,8.0,C,var_pol3,1.093118
0.05,8.0,H_own,var_pol3,1.3305695
0.05,8.0,H_rent,var_pol3,0.0
0.05,8.0,Q,var_pol3,0.0276655
0.05,8.0,Y,var_pol3,8.0
0.05,9.0,C,var_pol3,1.170726
0.05,9.0,H_own,var_pol3,1.509975
0.05,9.0,H_rent,var_pol3,0.0
0.05,9.0,Q,var_pol3,0.131462
0.05,9.0,Y,var_pol3,9.0
0.05,10.0,C,var_pol3,1.271772
0.05,10.0,H_own,var_pol3,2.02775
0.05,10.0,H_rent,var_pol3,0.0
0.05,10.0,Q,var_pol3,0.546432
0.05,10.0,Y,var_pol3,9.0
0.06,6.0,C,var_pol3,0.901151
0.06,6.0,H_own,var_pol3,1.128893
0.06,6.0,H_rent,var_pol3,0.0
0.06,6.0,Q,var_pol3,0.011293
0.06,6.0,Y,var_pol3,7.0
0.06,7.0,C,var_pol3,0.8680865
0.06,7.0,H_own,var_pol3,1.0349835
0.06,7.0,H_rent,var_pol3,0.0
0.06,7.0,Q,var_pol3,0.048757
0.06,7.0,Y,var_pol3,7.0
0.06,8.0,C,var_pol3,1.034823
0.06,8.0,H_own,var_pol3,1.337072
0.06,8.0,H_rent,var_pol3,0.0
0.06,8.0,Q,var_pol3,0.033697
0.06,8.0,Y,var_pol3,8.0
0.06,9.0,C,var_pol3,1.172437
0.06,9.0,H_own,var_pol3,1.810932
0.06,9.0,H_rent,var_pol3,0.0
0.06,9.0,Q,var_pol3,0.1307225
0.06,9.0,Y,var_pol3,9.0
0.06,10.0,C,var_pol3,1.184575
0.06,10.0,H_own,var_pol3,1.8106005
0.06,10.0,H_rent,var_pol3,0.0
0.06,10.0,Q,var_pol3,0.3278695
0.06,10.0,Y,var_pol3,9.0
0.07,7.0,C,var_pol3,0.884494
0.07,7.0,H_own,var_pol3,1.034987
0.07,7.0,H_rent,var_pol3,0.0
0.07,7.0,Q,var_pol3,0.001188
0.07,7.0,Y,var_pol3,7.0
0.07,8.0,C,var_pol3,1.115637
0.07,8.0,H_own,var_pol3,1.33633
0.07,8.0,H_rent,var_pol3,0.0
0.07,8.0,Q,var_pol3,0.001438
0.07,8.0,Y,var_pol3,8.0
0.07,9.0,C,var_pol3,1.285656
0.07,9.0,H_own,var_pol3,1.600045
0.07,9.0,H_rent,var_pol3,0.0
0.07,9.0,Q,var_pol3,0.19146
0.07,9.0,Y,var_pol3,9.0
0.08,7.0,C,var_pol3,0.7794495
0.08,7.0,H_own,var_pol3,1.034988
0.08,7.0,H_rent,var_pol3,0.0
0.08,7.0,Q,var_pol3,0.001188
0.08,7.0,Y,var_pol3,6.5
0.08,8.0,C,var_pol3,1.089713
0.08,8.0,H_own,var_pol3,1.41361
0.08,8.0,H_rent,var_pol3,0.0
0.08,8.0,Q,var_pol3,0.184193
0.08,8.0,Y,var_pol3,8.0
0.08,9.0,C,var_pol3,1.31056
0.08,9.0,H_own,var_pol3,1.658811
0.08,9.0,H_rent,var_pol3,0.0
0.08,9.0,Q,var_pol3,0.322023
0.08,9.0,Y,var_pol3,9.0
0.08,10.0,C,var_pol3,1.502817
0.08,10.0,H_own,var_pol3,2.173299
0.08,10.0,H_rent,var_pol3,0.0
0.08,10.0,Q,var_pol3,0.89351
0.08,10.0,Y,var_pol3,10.0
0.09,7.0,C,var_pol3,0.686891
0.09,7.0,H_own,var_pol3,1.034986
0.09,7.0,H_rent,var_pol3,0.0
0.09,7.0,Q,var_pol3,0.001188
0.09,7.0,Y,var_pol3,6.0
0.09,8.0,C,var_pol3,1.137455
0.09,8.0,H_own,var_pol3,1.397209
0.09,8.0,H_rent,var_pol3,0.0
0.09,8.0,Q,var_pol3,0.004432
0.09,8.0,Y,var_pol3,8.0
0.09,9.0,C,var_pol3,1.279666
0.09,9.0,H_own,var_pol3,1.6151345
0.09,9.0,H_rent,var_pol3,0.0
0.09,9.0,Q,var_pol3,0.231556
0.09,9.0,Y,var_pol3,9.0
0.1,8.0,C,var_pol3,1.166013
0.1,8.0,H_own,var_pol3,1.4433935
0.1,8.0,H_rent,var_pol3,0.0
0.1,8.0,Q,var_pol3,0.08285
0.1,8.0,Y,var_pol3,8.5
0.1,9.0,C,var_pol3,1.322517
0.1,9.0,H_own,var_pol3,1.734843
0.1,9.0,H_rent,var_pol3,0.0
0.1,9.0,Q,var_pol3,0.229946
0.1,9.0,Y,var_pol3,9.0
0.1,10.0,C,var_pol3,1.237623
0.1,10.0,H_own,var_pol3,1.880864
0.1,10.0,H_rent,var_pol3,0.0
0.1,10.0,Q,var_pol3,0.31462
0.1,10.0,Y,var_pol3,9.0
0.11,8.0,C,var_pol3,1.160042
0.11,8.0,H_own,var_pol3,1.430532
0.11,8.0,H_rent,var_pol3,0.0
0.11,8.0,Q,var_pol3,0.001188
0.11,8.0,Y,var_pol3,8.0
0.11,9.0,C,var_pol3,1.3202445
0.11,9.0,H_own,var_pol3,1.800255
0.11,9.0,H_rent,var_pol3,0.0
0.11,9.0,Q,var_pol3,0.3458265
0.11,9.0,Y,var_pol3,9.0
0.11,10.0,C,var_pol3,1.447173
0.11,10.0,H_own,var_pol3,1.96541
0.11,10.0,H_rent,var_pol3,0.0
0.11,10.0,Q,var_pol3,0.596534
0.11,10.0,Y,var_pol3,10.0
0.12,8.0,C,var_pol3,1.110989
0.12,8.0,H_own,var_pol3,1.4535485
0.12,8.0,H_rent,var_pol3,0.0
0.12,8.0,Q,var_pol3,0.0666965
0.12,8.0,Y,var_pol3,8.0
0.12,9.0,C,var_pol3,1.04443
0.12,9.0,H_own,var_pol3,1.624764
0.12,9.0,H_rent,var_pol3,0.0
0.12,9.0,Q,var_pol3,0.159142
0.12,9.0,Y,var_pol3,8.0
0.12,10.0,C,var_pol3,1.446708
0.12,10.0,H_own,var_pol3,1.988633
0.12,10.0,H_rent,var_pol3,0.0
0.12,10.0,Q,var_pol3,0.596207
0.12,10.0,Y,var_pol3,10.0
0.13,8.0,C,var_pol3,1.157997
0.13,8.0,H_own,var_pol3,1.4578745
0.13,8.0,H_rent,var_pol3,0.0
0.13,8.0,Q,var_pol3,0.001188
0.13,8.0,Y,var_pol3,8.0
0.13,9.0,C,var_pol3,1.294031
0.13,9.0,H_own,var_pol3,1.876322
0.13,9.0,H_rent,var_pol3,0.0
0.13,9.0,Q,var_pol3,0.28129
0.13,9.0,Y,var_pol3,9.0
0.13,10.0,C,var_pol3,1.310236
0.13,10.0,H_own,var_pol3,2.0042715
0.13,10.0,H_rent,var_pol3,0.0
0.13,10.0,Q,var_pol3,0.6756825
0.13,10.0,Y,var_pol3,9.5
0.14,8.0,C,var_pol3,1.142592
0.14,8.0,H_own,var_pol3,1.520971
0.14,8.0,H_rent,var_pol3,0.0
0.14,8.0,Q,var_pol3,0.008762
0.14,8.0,Y,var_pol3,8.0
0.14,9.0,C,var_pol3,1.1210605
0.14,9.0,H_own,var_pol3,1.808525
0.14,9.0,H_rent,var_pol3,0.0
0.14,9.0,Q,var_pol3,0.2168885
0.14,9.0,Y,var_pol3,8.0
0.14,10.0,C,var_pol3,1.248922
0.14,10.0,H_own,var_pol3,2.029714
0.14,10.0,H_rent,var_pol3,0.0
0.14,10.0,Q,var_pol3,0.396259
0.14,10.0,Y,var_pol3,9.0
0.17,9.0,C,var_pol3,1.254565
0.17,9.0,H_own,var_pol3,1.611734
0.17,9.0,H_rent,var_pol3,0.0
0.17,9.0,Q,var_pol3,0.063548
0.17,9.0,Y,var_pol3,9.0
0.17,10.0,C,var_pol3,1.197342
0.17,10.0,H_own,var_pol3,2.034755
0.17,10.0,H_rent,var_pol3,0.0
0.17,10.0,Q,var_pol3,0.3919345
0.17,10.0,Y,var_pol3,9.0
0.18,8.0,C,var_pol3,0.841077
0.18,8.0,H_own,var_pol3,1.380884
0.18,8.0,H_rent,var_pol3,0.0
0.18,8.0,Q,var_pol3,0.001188
0.18,8.0,Y,var_pol3,7.0
0.18,9.0,C,var_pol3,1.278803
0.18,9.0,H_own,var_pol3,1.747113
0.18,9.0,H_rent,var_pol3,0.0
0.18,9.0,Q,var_pol3,0.2362
0.18,9.0,Y,var_pol3,9.0
0.19,8.0,C,var_pol3,1.321732
0.19,8.0,H_own,var_pol3,1.526128
0.19,8.0,H_rent,var_pol3,0.0
0.19,8.0,Q,var_pol3,0.180162
0.19,8.0,Y,var_pol3,9.0
0.19,9.0,C,var_pol3,1.2928
0.19,9.0,H_own,var_pol3,1.853678
0.19,9.0,H_rent,var_pol3,0.0
0.19,9.0,Q,var_pol3,0.2890185
0.19,9.0,Y,var_pol3,9.0
0.19,10.0,C,var_pol3,1.445204
0.19,10.0,H_own,var_pol3,2.034764
0.19,10.0,H_rent,var_pol3,0.0
0.19,10.0,Q,var_pol3,0.595126
0.19,10.0,Y,var_pol3,10.0
0.0,6.0,C,var_pol9,0.438698
0.0,6.0,H_own,var_pol9,1.034983
0.0,6.0,H_rent,var_pol9,0.0
0.0,6.0,Q,var_pol9,1.141654
0.0,6.0,Y,var_pol9,6.0
0.0,7.0,C,var_pol9,0.7264925
0.0,7.0,H_own,var_pol9,1.0350825
0.0,7.0,H_rent,var_pol9,0.0
0.0,7.0,Q,var_pol9,0.096327
0.0,7.0,Y,var_pol9,7.0
0.0,8.0,C,var_pol9,0.886539
0.0,8.0,H_own,var_pol9,1.6481725
0.0,8.0,H_rent,var_pol9,0.0
0.0,8.0,Q,var_pol9,0.0947375
0.0,8.0,Y,var_pol9,7.0
0.0,9.0,C,var_pol9,1.077496
0.0,9.0,H_own,var_pol9,1.847246
0.0,9.0,H_rent,var_pol9,0.0
0.0,9.0,Q,var_pol9,0.270416
0.0,9.0,Y,var_pol9,8.0
0.0,10.0,C,var_pol9,1.283022
0.0,10.0,H_own,var_pol9,1.8726215
0.0,10.0,H_rent,var_pol9,0.0
0.0,10.0,Q,var_pol9,0.7564795
0.0,10.0,Y,var_pol9,8.0
0.0,11.0,C,var_pol9,1.2096415
0.0,11.0,H_own,var_pol9,2.316509
0.0,11.0,H_rent,var_pol9,0.0
0.0,11.0,Q,var_pol9,1.945459
0.0,11.0,Y,var_pol9,9.0
0.01,6.0,C,var_pol9,0.448193
0.01,6.0,H_own,var_pol9,1.034991
0.01,6.0,H_rent,var_pol9,0.0
0.01,6.0,Q,var_pol9,1.160234
0.01,6.0,Y,var_pol9,6.0
0.01,7.0,C,var_pol9,0.818308
0.01,7.0,H_own,var_pol9,1.540881
0.01,7.0,H_rent,var_pol9,0.0
0.01,7.0,Q,var_pol9,0.103807
0.01,7.0,Y,var_pol9,7.0
0.01,8.0,C,var_pol9,0.911182
0.01,8.0,H_own,var_pol9,1.653199
0.01,8.0,H_rent,var_pol9,0.0
0.01,8.0,Q,var_pol9,0.1778175
0.01,8.0,Y,var_pol9,7.0
0.01,9.0,C,var_pol9,1.09659
0.01,9.0,H_own,var_pol9,1.776821
0.01,9.0,H_rent,var_pol9,0.0
0.01,9.0,Q,var_pol9,0.4503925
0.01,9.0,Y,var_pol9,8.0
0.01,10.0,C,var_pol9,1.4089425
0.01,10.0,H_own,var_pol9,2.316702
0.01,10.0,H_rent,var_pol9,0.0
0.01,10.0,Q,var_pol9,0.8507755
0.01,10.0,Y,var_pol9,9.0
0.02,7.0,C,var_pol9,0.7331
0.02,7.0,H_own,var_pol9,1.035034
0.02,7.0,H_rent,var_pol9,0.0
0.02,7.0,Q,var_pol9,0.331567
0.02,7.0,Y,var_pol9,7.0
0.02,8.0,C,var_pol9,0.888445
0.02,8.0,H_own,var_pol9,1.642699
0.02,8.0,H_rent,var_pol9,0.0
0.02,8.0,Q,var_pol9,0.261791
0.02,8.0,Y,var_pol9,8.0
0.02,9.0,C,var_pol9,1.091785
0.02,9.0,H_own,var_pol9,1.908475
0.02,9.0,H_rent,var_pol9,0.0
0.02,9.0,Q,var_pol9,0.325429
0.02,9.0,Y,var_pol9,8.0
0.02,10.0,C,var_pol9,1.008173
0.02,10.0,H_own,var_pol9,1.974895
0.02,10.0,H_rent,var_pol9,0.0
0.02,10.0,Q,var_pol9,0.9272195
0.02,10.0,Y,var_pol9,7.0
0.03,7.0,C,var_pol9,0.8748875
0.03,7.0,H_own,var_pol9,1.287936
0.03,7.0,H_rent,var_pol9,0.0
0.03,7.0,Q,var_pol9,0.321143
0.03,7.0,Y,var_pol9,7.0
0.03,8.0,C,var_pol9,0.8986795
0.03,8.0,H_own,var_pol9,1.5783545
0.03,8.0,H_rent,var_pol9,0.0
0.03,8.0,Q,var_pol9,0.367573
0.03,8.0,Y,var_pol9,8.0
0.03,9.0,C,var_pol9,1.078899
0.03,9.0,H_own,var_pol9,1.917092
0.03,9.0,H_rent,var_pol9,0.0
0.03,9.0,Q,var_pol9,0.590114
0.03,9.0,Y,var_pol9,8.0
0.03,10.0,C,var_pol9,1.143368
0.03,10.0,H_own,var_pol9,1.992047
0.03,10.0,H_rent,var_pol9,0.0
0.03,10.0,Q,var_pol9,1.170881
0.03,10.0,Y,var_pol9,8.0
0.04,7.0,C,var_pol9,0.9072
0.04,7.0,H_own,var_pol9,1.034985
0.04,7.0,H_rent,var_pol9,0.0
0.04,7.0,Q,var_pol9,0.201402
0.04,7.0,Y,var_pol9,8.0
0.04,8.0,C,var_pol9,0.885176
0.04,8.0,H_own,var_pol9,1.373859
0.04,8.0,H_rent,var_pol9,0.0
0.04,8.0,Q,var_pol9,0.210659
0.04,8.0,Y,var_pol9,7.0
0.04,9.0,C,var_pol9,1.132253
0.04,9.0,H_own,var_pol9,1.775222
0.04,9.0,H_rent,var_pol9,0.0
0.04,9.0,Q,var_pol9,0.893525
0.04,9.0,Y,var_pol9,8.0
0.04,10.0,C,var_pol9,1.3813285
0.04,10.0,H_own,var_pol9,2.2710025
0.04,10.0,H_rent,var_pol9,0.0
0.04,10.0,Q,var_pol9,2.375416
0.04,10.0,Y,var_pol9,9.0
0.05,6.0,C,var_pol9,0.670542
0.05,6.0,H_own,var_pol9,0.5499245
0.05,6.0,H_rent,var_pol9,0.3342915
0.05,6.0,Q,var_pol9,0.004601
0.05,6.0,Y,var_pol9,6.0
0.05,7.0,C,var_pol9,0.774393
0.05,7.0,H_own,var_pol9,1.1201605
0.05,7.0,H_rent,var_pol9,0.0
0.05,7.0,Q,var_pol9,0.001188
0.05,7.0,Y,var_pol9,5.5
0.05,8.0,C,var_pol9,0.8940835
0.05,8.0,H_own,var_pol9,1.3874995
0.05,8.0,H_rent,var_pol9,0.0
0.05,8.0,Q,var_pol9,0.2835985
0.05,8.0,Y,var_pol9,7.0
0.05,9.0,C,var_pol9,1.1436
0.05,9.0,H_own,var_pol9,2.035305
0.05,9.0,H_rent,var_pol9,0.0
0.05,9.0,Q,var_pol9,0.422925
0.05,9.0,Y,var_pol9,8.0
0.05,10.0,C,var_pol9,1.146277
0.05,10.0,H_own,var_pol9,2.02775
0.05,10.0,H_rent,var_pol9,0.0
0.05,10.0,Q,var_pol9,1.127863
0.05,10.0,Y,var_pol9,8.0
0.06,6.0,C,var_pol9,1.393401
0.06,6.0,H_own,var_pol9,1.909915
0.06,6.0,H_rent,var_pol9,0.0
0.06,6.0,Q,var_pol9,1.230309
0.06,6.0,Y,var_pol9,9.0
0.06,7.0,C,var_pol9,1.016563
0.06,7.0,H_own,var_pol9,1.5985665
0.06,7.0,H_rent,var_pol9,0.0
0.06,7.0,Q,var_pol9,0.3790605
0.06,7.0,Y,var_pol9,8.0
0.06,8.0,C,var_pol9,1.045883
0.06,8.0,H_own,var_pol9,1.34115
0.06,8.0,H_rent,var_pol9,0.0
0.06,8.0,Q,var_pol9,0.260011
0.06,8.0,Y,var_pol9,7.0
0.06,9.0,C,var_pol9,1.135062
0.06,9.0,H_own,var_pol9,1.7387615
0.06,9.0,H_rent,var_pol9,0.0
0.06,9.0,Q,var_pol9,0.2966085
0.06,9.0,Y,var_pol9,8.5
0.06,10.0,C,var_pol9,0.9864975
0.06,10.0,H_own,var_pol9,0.908778
0.06,10.0,H_rent,var_pol9,0.525019
0.06,10.0,Q,var_pol9,0.669746
0.06,10.0,Y,var_pol9,5.5
0.07,7.0,C,var_pol9,0.680841
0.07,7.0,H_own,var_pol9,1.034987
0.07,7.0,H_rent,var_pol9,0.0
0.07,7.0,Q,var_pol9,0.096325
0.07,7.0,Y,var_pol9,6.0
0.07,8.0,C,var_pol9,0.895015
0.07,8.0,H_own,var_pol9,1.3724965
0.07,8.0,H_rent,var_pol9,0.0
0.07,8.0,Q,var_pol9,0.0848555
0.07,8.0,Y,var_pol9,7.5
0.07,9.0,C,var_pol9,1.242619
0.07,9.0,H_own,var_pol9,1.6024885
0.07,9.0,H_rent,var_pol9,0.0
0.07,9.0,Q,var_pol9,0.470372
0.07,9.0,Y,var_pol9,8.0
0.08,7.0,C,var_pol9,0.5394825
0.08,7.0,H_own,var_pol9,0.5174965
0.08,7.0,H_rent,var_pol9,0.5174915
0.08,7.0,Q,var_pol9,0.001188
0.08,7.0,Y,var_pol9,5.0
0.08,8.0,C,var_pol9,0.887591
0.08,8.0,H_own,var_pol9,1.421486
0.08,8.0,H_rent,var_pol9,0.0
0.08,8.0,Q,var_pol9,0.751917
0.08,8.0,Y,var_pol9,8.0
0.08,9.0,C,var_pol9,1.2305095
0.08,9.0,H_own,var_pol9,1.8607205
0.08,9.0,H_rent,var_pol9,0.0
0.08,9.0,Q,var_pol9,0.870892
0.08,9.0,Y,var_pol9,8.0
0.08,10.0,C,var_pol9,1.422139
0.08,10.0,H_own,var_pol9,2.173299
0.08,10.0,H_rent,var_pol9,0.0
0.08,10.0,Q,var_pol9,1.517372
0.08,10.0,Y,var_pol9,9.0
0.09,7.0,C,var_pol9,0.663808
0.09,7.0,H_own,var_pol9,1.034986
0.09,7.0,H_rent,var_pol9,0.0
0.09,7.0,Q,var_pol9,0.001188
0.09,7.0,Y,var_pol9,4.0
0.09,8.0,C,var_pol9,0.8724175
0.09,8.0,H_own,var_pol9,1.3991925
0.09,8.0,H_rent,var_pol9,0.0
0.09,8.0,Q,var_pol9,0.040976
0.09,8.0,Y,var_pol9,7.0
0.09,9.0,C,var_pol9,1.0805655
0.09,9.0,H_own,var_pol9,1.8698705
0.09,9.0,H_rent,var_pol9,0.0
0.09,9.0,Q,var_pol9,0.5168195
0.09,9.0,Y,var_pol9,7.0
0.1,8.0,C,var_pol9,0.8077915
0.1,8.0,H_own,var_pol9,1.2342425
0.1,8.0,H_rent,var_pol9,0.0
0.1,8.0,Q,var_pol9,0.7466575
0.1,8.0,Y,var_pol9,7.0
0.1,9.0,C,var_pol9,1.181901
0.1,9.0,H_own,var_pol9,1.734843
0.1,9.0,H_rent,var_pol9,0.0
0.1,9.0,Q,var_pol9,0.597362
0.1,9.0,Y,var_pol9,8.0
0.1,10.0,C,var_pol9,1.559013
0.1,10.0,H_own,var_pol9,1.880864
0.1,10.0,H_rent,var_pol9,0.0
0.1,10.0,Q,var_pol9,1.541804
0.1,10.0,Y,var_pol9,10.0
0.11,8.0,C,var_pol9,1.126709
0.11,8.0,H_own,var_pol9,1.579738
0.11,8.0,H_rent,var_pol9,0.0
0.11,8.0,Q,var_pol9,0.492853
0.11,8.0,Y,var_pol9,8.0
0.11,9.0,C,var_pol9,1.1674985
0.11,9.0,H_own,var_pol9,1.8016835
0.11,9.0,H_rent,var_pol9,0.0
0.11,9.0,Q,var_pol9,0.942409
0.11,9.0,Y,var_pol9,8.0
0.11,10.0,C,var_pol9,1.407003
0.11,10.0,H_own,var_pol9,1.968949
0.11,10.0,H_rent,var_pol9,0.0
0.11,10.0,Q,var_pol9,1.711271
0.11,10.0,Y,var_pol9,8.0
0.12,8.0,C,var_pol9,1.014344
0.12,8.0,H_own,var_pol9,1.4164605
0.12,8.0,H_rent,var_pol9,0.0
0.12,8.0,Q,var_pol9,0.309189
0.12,8.0,Y,var_pol9,7.5
0.12,9.0,C,var_pol9,1.133188
0.12,9.0,H_own,var_pol9,1.624764
0.12,9.0,H_rent,var_pol9,0.0
0.12,9.0,Q,var_pol9,0.43358
0.12,9.0,Y,var_pol9,8.0
0.12,10.0,C,var_pol9,1.361831
0.12,10.0,H_own,var_pol9,2.0697935
0.12,10.0,H_rent,var_pol9,0.0
0.12,10.0,Q,var_pol9,0.9580525
0.12,10.0,Y,var_pol9,8.5
0.13,8.0,C,var_pol9,1.087569
0.13,8.0,H_own,var_pol9,1.4578745
0.13,8.0,H_rent,var_pol9,0.0
0.13,8.0,Q,var_pol9,0.229188
0.13,8.0,Y,var_pol9,7.0
0.13,9.0,C,var_pol9,1.151595
0.13,9.0,H_own,var_pol9,1.876335
0.13,9.0,H_rent,var_pol9,0.0
0.13,9.0,Q,var_pol9,0.778281
0.13,9.0,Y,var_pol9,8.0
0.13,10.0,C,var_pol9,1.216561
0.13,10.0,H_own,var_pol9,2.0042715
0.13,10.0,H_rent,var_pol9,0.0
0.13,10.0,Q,var_pol9,0.993324
0.13,10.0,Y,var_pol9,7.5
0.14,8.0,C,var_pol9,1.054983
0.14,8.0,H_own,var_pol9,1.520971
0.14,8.0,H_rent,var_pol9,0.0
0.14,8.0,Q,var_pol9,0.949376
0.14,8.0,Y,var_pol9,8.0
0.14,9.0,C,var_pol9,1.016607
0.14,9.0,H_own,var_pol9,1.898061
0.14,9.0,H_rent,var_pol9,0.0
0.14,9.0,Q,var_pol9,0.452735
0.14,9.0,Y,var_pol9,8.0
0.14,10.0,C,var_pol9,0.824216
0.14,10.0,H_own,var_pol9,2.029714
0.14,10.0,H_rent,var_pol9,0.0
0.14,10.0,Q,var_pol9,0.796405
0.14,10.0,Y,var_pol9,7.0
0.17,9.0,C,var_pol9,0.978884
0.17,9.0,H_own,var_pol9,1.611734
0.17,9.0,H_rent,var_pol9,0.0
0.17,9.0,Q,var_pol9,0.742183
0.17,9.0,Y,var_pol9,7.0
